provinsi,jenis,daerah,upah,peng,ump,gk,tahun,Cluster
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15845.0,699267.0,1505850.0,313294.0,2014,1
SUMATERA UTARA,TOTAL,PERKOTAAN,10618.0,869682.0000000001,1625000.0,364320.0,2015,3
SUMATERA UTARA,TOTAL,PERKOTAAN,10618.0,869682.0000000001,1625000.0,379898.0,2015,3
SUMATERA UTARA,TOTAL,PERKOTAAN,11646.0,967546.0000000001,1811874.9999999998,398408.0,2016,3
SUMATERA UTARA,TOTAL,PERKOTAAN,11646.0,967546.0000000001,1811874.9999999998,413834.99999999994,2016,3
SUMATERA UTARA,TOTAL,PERDESAAN,10618.0,682494.0,1625000.0,331895.0,2015,6
SUMATERA UTARA,TOTAL,PERDESAAN,10618.0,682494.0,1625000.0,352637.0,2015,6
SUMATERA UTARA,TOTAL,PERDESAAN,11646.0,738234.0,1811874.9999999998,377748.0,2016,6
SUMATERA UTARA,TOTAL,PERDESAAN,11646.0,738234.0,1811874.9999999998,388707.0,2016,6
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,10618.0,775189.0000000002,1625000.0,347953.0,2015,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,10618.0,775189.0000000002,1625000.0,366138.0,2015,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,11646.0,853756.0,1811874.9999999998,388156.0,2016,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,11646.0,853756.0,1811874.9999999998,401832.0,2016,1
SUMATERA UTARA,TOTAL,PERKOTAAN,13396.000000000002,1045483.0,1961353.9999999998,425693.00000000006,2017,3
SUMATERA UTARA,TOTAL,PERKOTAAN,13396.000000000002,1045483.0,1961353.9999999998,438894.00000000006,2017,3
SUMATERA UTARA,TOTAL,PERKOTAAN,13257.0,1130828.0000000002,2132189.0,448362.99999999994,2018,3
SUMATERA UTARA,TOTAL,PERKOTAAN,13257.0,1130828.0000000002,2132189.0,465790.0,2018,3
SUMATERA UTARA,TOTAL,PERDESAAN,13396.000000000002,768718.0000000002,1961353.9999999998,396033.0,2017,6
SUMATERA UTARA,TOTAL,PERDESAAN,13396.000000000002,768718.0000000002,1961353.9999999998,407157.0,2017,6
SUMATERA UTARA,TOTAL,PERDESAAN,13257.0,857000.0,2132189.0,421585.99999999994,2018,6
SUMATERA UTARA,TOTAL,PERDESAAN,13257.0,857000.0,2132189.0,435492.0,2018,6
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,13396.000000000002,909817.0000000001,1961353.9999999998,411345.0,2017,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,13396.000000000002,909817.0000000001,1961353.9999999998,423696.00000000006,2017,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,13257.0,1001709.0000000001,2132189.0,435970.0,2018,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,13257.0,1001709.0000000001,2132189.0,451672.99999999994,2018,1
SUMATERA UTARA,TOTAL,PERKOTAAN,14061.000000000002,1199507.0,2303403.0,483667.0,2019,3
SUMATERA UTARA,TOTAL,PERKOTAAN,14061.000000000002,1199507.0,2303403.0,506538.0,2019,3
SUMATERA UTARA,TOTAL,PERKOTAAN,15948.999999999998,1283255.0,2499423.0,518218.0,2020,3
SUMATERA UTARA,TOTAL,PERKOTAAN,15948.999999999998,1283255.0,2499423.0,520529.0,2020,3
SUMATERA UTARA,TOTAL,PERDESAAN,14061.000000000002,902788.0000000001,2303403.0,445815.0,2019,6
SUMATERA UTARA,TOTAL,PERDESAAN,14061.000000000002,902788.0000000001,2303403.0,470545.0,2019,6
SUMATERA UTARA,TOTAL,PERDESAAN,15948.999999999998,935035.0000000001,2499423.0,484717.0,2020,6
SUMATERA UTARA,TOTAL,PERDESAAN,15948.999999999998,935035.0000000001,2499423.0,486642.0,2020,6
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,14061.000000000002,1063963.0,2303403.0,466122.0,2019,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,14061.000000000002,1063963.0,2303403.0,490120.0,2019,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15948.999999999998,1124252.0,2499423.0,502904.0,2020,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15948.999999999998,1124252.0,2499423.0,505236.0,2020,1
SUMATERA UTARA,TOTAL,PERKOTAAN,15486.0,1287593.0,2499423.0,543085.0,2021,3
SUMATERA UTARA,TOTAL,PERKOTAAN,15486.0,1287593.0,2499423.0,556437.0,2021,3
SUMATERA UTARA,TOTAL,PERKOTAAN,15131.0,1358335.0,2522610.0,583221.0,2022,3
SUMATERA UTARA,TOTAL,PERKOTAAN,15131.0,1358335.0,2522610.0,615227.0,2022,3
SUMATERA UTARA,TOTAL,PERDESAAN,15486.0,962689.0000000001,2499423.0,504685.0,2021,6
SUMATERA UTARA,TOTAL,PERDESAAN,15486.0,962689.0000000001,2499423.0,513987.0,2021,6
SUMATERA UTARA,TOTAL,PERDESAAN,15131.0,1035638.0,2522610.0,534184.0,2022,6
SUMATERA UTARA,TOTAL,PERDESAAN,15131.0,1035638.0,2522610.0,563783.0,2022,6
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15486.0,1142716.0,2499423.0,525756.0,2021,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15486.0,1142716.0,2499423.0,537311.0,2021,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15131.0,1216496.0,2522610.0,561004.0,2022,1
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,15131.0,1216496.0,2522610.0,592025.0,2022,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,11241.0,509609.0,1615000.0,288410.0,2015,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,11241.0,509609.0,1615000.0,301356.0,2015,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,13206.000000000002,583696.0,1800725.0,312154.0,2016,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,13206.000000000002,583696.0,1800725.0,322168.0,2016,8
SUMATERA BARAT,MAKANAN,PERDESAAN,11241.0,447944.0,1615000.0,293768.0,2015,0
SUMATERA BARAT,MAKANAN,PERDESAAN,11241.0,447944.0,1615000.0,313294.0,2015,0
SUMATERA BARAT,MAKANAN,PERDESAAN,13206.000000000002,505042.0,1800725.0,332415.0,2016,0
SUMATERA BARAT,MAKANAN,PERDESAAN,13206.000000000002,505042.0,1800725.0,341816.0,2016,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,11241.0,472428.0,1615000.0,291641.0,2015,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,11241.0,472428.0,1615000.0,308554.0,2015,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,13206.000000000002,537236.0,1800725.0,326993.0,2016,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,13206.000000000002,537236.0,1800725.0,334358.0,2016,5
SUMATERA BARAT,MAKANAN,PERKOTAAN,14378.0,639600.0,1949283.9999999998,337132.0,2017,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,14378.0,639600.0,1949283.9999999998,339340.0,2017,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,14431.000000000002,663365.0,2119067.0,356907.0,2018,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,14431.000000000002,663365.0,2119067.0,367319.0,2018,8
SUMATERA BARAT,MAKANAN,PERDESAAN,14378.0,544680.0,1949283.9999999998,352878.0,2017,0
SUMATERA BARAT,MAKANAN,PERDESAAN,14378.0,544680.0,1949283.9999999998,354771.0,2017,0
SUMATERA BARAT,MAKANAN,PERDESAAN,14431.000000000002,558783.0,2119067.0,369087.0,2018,0
SUMATERA BARAT,MAKANAN,PERDESAAN,14431.000000000002,558783.0,2119067.0,370529.0,2018,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,14378.0,584045.0,1949283.9999999998,346896.0,2017,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,14378.0,584045.0,1949283.9999999998,348429.0,2017,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,14431.000000000002,604871.0,2119067.0,364235.0,2018,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,14431.000000000002,604871.0,2119067.0,369206.0,2018,5
SUMATERA BARAT,MAKANAN,PERKOTAAN,15210.0,663548.0,2289220.0,382490.0,2019,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,15210.0,663548.0,2289220.0,402124.0,2019,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,17571.0,698667.0,2484041.0,411369.0,2020,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,17571.0,698667.0,2484041.0,413073.0,2020,8
SUMATERA BARAT,MAKANAN,PERDESAAN,15210.0,561206.0,2289220.0,382217.0,2019,0
SUMATERA BARAT,MAKANAN,PERDESAAN,15210.0,561206.0,2289220.0,401904.0,2019,0
SUMATERA BARAT,MAKANAN,PERDESAAN,17571.0,597149.0,2484041.0,415694.0,2020,0
SUMATERA BARAT,MAKANAN,PERDESAAN,17571.0,597149.0,2484041.0,416419.0,2020,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,15210.0,609257.0,2289220.0,382333.0,2019,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,15210.0,609257.0,2289220.0,402003.0,2019,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,17571.0,644852.0,2484041.0,413832.00000000006,2020,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,17571.0,644852.0,2484041.0,414948.99999999994,2020,5
SUMATERA BARAT,MAKANAN,PERKOTAAN,16630.0,718095.0,2484041.0,424105.99999999994,2021,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,16630.0,718095.0,2484041.0,431008.00000000006,2021,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,15887.000000000002,756882.0,2512539.0,453326.0,2022,8
SUMATERA BARAT,MAKANAN,PERKOTAAN,15887.000000000002,756882.0,2512539.0,490322.0,2022,8
SUMATERA BARAT,MAKANAN,PERDESAAN,16630.0,619721.0,2484041.0,438204.99999999994,2021,0
SUMATERA BARAT,MAKANAN,PERDESAAN,16630.0,619721.0,2484041.0,444693.0,2021,0
SUMATERA BARAT,MAKANAN,PERDESAAN,15887.000000000002,677060.0,2512539.0,470942.0,2022,0
SUMATERA BARAT,MAKANAN,PERDESAAN,15887.000000000002,677060.0,2512539.0,500796.0,2022,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,16630.0,668029.0,2484041.0,431644.0,2021,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,16630.0,668029.0,2484041.0,438307.99999999994,2021,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,15887.000000000002,716261.0,2512539.0,462910.0,2022,5
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,15887.000000000002,716261.0,2512539.0,495824.00000000006,2022,5
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,11241.0,578890.0,1615000.0,117924.99999999999,2015,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,11241.0,578890.0,1615000.0,121983.99999999999,2015,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,13206.000000000002,610624.0,1800725.0,129369.0,2016,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,13206.000000000002,610624.0,1800725.0,132506.0,2016,2
SUMATERA BARAT,NONMAKANAN,PERDESAAN,11241.0,319142.99999999994,1615000.0,75985.0,2015,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,11241.0,319142.99999999994,1615000.0,77884.0,2015,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,13206.000000000002,334953.00000000006,1800725.0,81375.0,2016,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,13206.000000000002,334953.00000000006,1800725.0,83703.0,2016,7
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,11241.0,422275.0,1615000.0,92637.0,2015,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,11241.0,422275.0,1615000.0,95393.0,2015,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,13206.000000000002,447789.0,1800725.0,98148.0,2016,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,13206.000000000002,447789.0,1800725.0,103716.99999999999,2016,4
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,14378.0,625397.0,1949283.9999999998,135481.0,2017,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,14378.0,625397.0,1949283.9999999998,136026.0,2017,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,14431.000000000002,705784.0,2119067.0,139235.0,2018,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,14431.000000000002,705784.0,2119067.0,140237.0,2018,2
SUMATERA BARAT,NONMAKANAN,PERDESAAN,14378.0,359478.00000000006,1949283.9999999998,86342.0,2017,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,14378.0,359478.00000000006,1949283.9999999998,86644.0,2017,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,14431.000000000002,416100.0,2119067.0,91162.0,2018,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,14431.000000000002,416100.0,2119067.0,95901.0,2018,7
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,14378.0,469758.0,1949283.9999999998,106715.0,2017,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,14378.0,469758.0,1949283.9999999998,107368.00000000001,2017,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,14431.000000000002,543759.0,2119067.0,112318.99999999999,2018,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,14431.000000000002,543759.0,2119067.0,116426.0,2018,4
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,15210.0,709405.0,2289220.0,143519.0,2019,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,15210.0,709405.0,2289220.0,149242.0,2019,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,17571.0,753188.0,2484041.0,151198.0,2020,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,17571.0,753188.0,2484041.0,152458.0,2020,2
SUMATERA BARAT,NONMAKANAN,PERDESAAN,15210.0,419508.0,2289220.0,101721.99999999999,2019,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,15210.0,419508.0,2289220.0,108553.0,2019,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,17571.0,445718.0,2484041.0,112136.00000000001,2020,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,17571.0,445718.0,2484041.0,113254.0,2020,7
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,15210.0,555620.0,2289220.0,121318.99999999999,2019,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,15210.0,555620.0,2289220.0,127697.0,2019,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,17571.0,590197.0,2484041.0,130483.0,2020,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,17571.0,590197.0,2484041.0,132291.0,2020,4
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,16630.0,764266.0,2484041.0,156831.0,2021,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,16630.0,764266.0,2484041.0,161294.0,2021,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,15887.000000000002,781204.0,2512539.0,169253.0,2022,2
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,15887.000000000002,781204.0,2512539.0,178321.0,2022,2
SUMATERA BARAT,NONMAKANAN,PERDESAAN,16630.0,468281.00000000006,2484041.0,117976.0,2021,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,16630.0,468281.00000000006,2484041.0,121531.0,2021,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,15887.000000000002,477638.0,2512539.0,127489.0,2022,7
SUMATERA BARAT,NONMAKANAN,PERDESAAN,15887.000000000002,477638.0,2512539.0,138150.0,2022,7
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,16630.0,613627.9999999999,2484041.0,137059.0,2021,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,16630.0,613627.9999999999,2484041.0,141237.0,2021,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,15887.000000000002,626723.0,2512539.0,148030.0,2022,4
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,15887.000000000002,626723.0,2512539.0,158370.0,2022,4
SUMATERA BARAT,TOTAL,PERKOTAAN,15845.0,967058.0,1350000.0,332837.0,2013,3
SUMATERA BARAT,TOTAL,PERKOTAAN,15845.0,967058.0,1350000.0,360768.0,2013,3
SUMATERA BARAT,TOTAL,PERKOTAAN,15845.0,1027715.0000000001,1490000.0,374968.0,2014,3
SUMATERA BARAT,TOTAL,PERKOTAAN,15845.0,1027715.0000000001,1490000.0,390862.0,2014,3
SUMATERA BARAT,TOTAL,PERDESAAN,15845.0,625479.0,1350000.0,288215.0,2013,6
SUMATERA BARAT,TOTAL,PERDESAAN,15845.0,625479.0,1350000.0,321252.0,2013,6
SUMATERA BARAT,TOTAL,PERDESAAN,15845.0,676017.0,1490000.0,333511.0,2014,6
SUMATERA BARAT,TOTAL,PERDESAAN,15845.0,676017.0,1490000.0,349824.0,2014,6
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,15845.0,757809.0,1350000.0,313294.0,2013,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,15845.0,812980.0000000001,1490000.0,313294.0,2014,1
SUMATERA BARAT,TOTAL,PERKOTAAN,11241.0,1088499.0000000002,1615000.0,406335.0,2015,3
SUMATERA BARAT,TOTAL,PERKOTAAN,11241.0,1088499.0000000002,1615000.0,423339.0,2015,3
SUMATERA BARAT,TOTAL,PERKOTAAN,13206.000000000002,1194320.0,1800725.0,441523.0,2016,3
SUMATERA BARAT,TOTAL,PERKOTAAN,13206.000000000002,1194320.0,1800725.0,454673.99999999994,2016,3
SUMATERA BARAT,TOTAL,PERDESAAN,11241.0,767087.0000000001,1615000.0,369753.0,2015,6
SUMATERA BARAT,TOTAL,PERDESAAN,11241.0,767087.0000000001,1615000.0,391178.0,2015,6
SUMATERA BARAT,TOTAL,PERDESAAN,13206.000000000002,839995.0,1800725.0,413790.0,2016,6
SUMATERA BARAT,TOTAL,PERDESAAN,13206.000000000002,839995.0,1800725.0,425520.0,2016,6
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,11241.0,894703.0,1615000.0,384278.0,2015,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,11241.0,894703.0,1615000.0,403947.0,2015,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,13206.000000000002,985025.0000000001,1800725.0,425141.00000000006,2016,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,13206.000000000002,985025.0000000001,1800725.0,438074.99999999994,2016,1
SUMATERA BARAT,TOTAL,PERKOTAAN,14378.0,1264997.0,1949283.9999999998,472614.0,2017,3
SUMATERA BARAT,TOTAL,PERKOTAAN,14378.0,1264997.0,1949283.9999999998,475365.0,2017,3
SUMATERA BARAT,TOTAL,PERKOTAAN,14431.000000000002,1369150.0,2119067.0,496142.0,2018,3
SUMATERA BARAT,TOTAL,PERKOTAAN,14431.000000000002,1369150.0,2119067.0,507557.0,2018,3
SUMATERA BARAT,TOTAL,PERDESAAN,14378.0,904159.0000000001,1949283.9999999998,439220.0,2017,6
SUMATERA BARAT,TOTAL,PERDESAAN,14378.0,904159.0000000001,1949283.9999999998,441415.0,2017,6
SUMATERA BARAT,TOTAL,PERDESAAN,14431.000000000002,974885.0000000001,2119067.0,460249.0,2018,6
SUMATERA BARAT,TOTAL,PERDESAAN,14431.000000000002,974885.0000000001,2119067.0,466430.0,2018,6
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,14378.0,1053803.0000000002,1949283.9999999998,453611.00000000006,2017,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,14378.0,1053803.0000000002,1949283.9999999998,455797.0,2017,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,14431.000000000002,1148630.0,2119067.0,476554.0,2018,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,14431.000000000002,1148630.0,2119067.0,485631.99999999994,2018,1
SUMATERA BARAT,TOTAL,PERKOTAAN,15210.0,1372954.0,2289220.0,526008.0,2019,3
SUMATERA BARAT,TOTAL,PERKOTAAN,15210.0,1372954.0,2289220.0,551366.0,2019,3
SUMATERA BARAT,TOTAL,PERKOTAAN,17571.0,1451855.0,2484041.0,562567.0,2020,3
SUMATERA BARAT,TOTAL,PERKOTAAN,17571.0,1451855.0,2484041.0,565531.0,2020,3
SUMATERA BARAT,TOTAL,PERDESAAN,15210.0,980714.0000000001,2289220.0,483938.99999999994,2019,6
SUMATERA BARAT,TOTAL,PERDESAAN,15210.0,980714.0000000001,2289220.0,510457.0,2019,6
SUMATERA BARAT,TOTAL,PERDESAAN,17571.0,1042868.0000000001,2484041.0,527830.0,2020,6
SUMATERA BARAT,TOTAL,PERDESAAN,17571.0,1042868.0000000001,2484041.0,529673.0,2020,6
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,15210.0,1164878.0,2289220.0,503652.0,2019,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,15210.0,1164878.0,2289220.0,529700.0,2019,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,17571.0,1235050.0,2484041.0,544315.0,2020,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,17571.0,1235050.0,2484041.0,547240.0,2020,1
SUMATERA BARAT,TOTAL,PERKOTAAN,16630.0,1482361.0,2484041.0,580937.0,2021,3
SUMATERA BARAT,TOTAL,PERKOTAAN,16630.0,1482361.0,2484041.0,592302.0,2021,3
SUMATERA BARAT,TOTAL,PERKOTAAN,15887.000000000002,1538087.0,2512539.0,622579.0,2022,3
SUMATERA BARAT,TOTAL,PERKOTAAN,15887.000000000002,1538087.0,2512539.0,668643.0,2022,3
SUMATERA BARAT,TOTAL,PERDESAAN,16630.0,1088003.0,2484041.0,556181.0,2021,6
SUMATERA BARAT,TOTAL,PERDESAAN,16630.0,1088003.0,2484041.0,566224.0,2021,6
SUMATERA BARAT,TOTAL,PERDESAAN,15887.000000000002,1154698.0,2512539.0,598431.0,2022,6
SUMATERA BARAT,TOTAL,PERDESAAN,15887.000000000002,1154698.0,2512539.0,638946.0,2022,6
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,16630.0,1281658.0000000002,2484041.0,568703.0,2021,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,16630.0,1281658.0000000002,2484041.0,579545.0,2021,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,15887.000000000002,1342985.0,2512539.0,610940.0,2022,1
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,15887.000000000002,1342985.0,2512539.0,654194.0,2022,1
RIAU,MAKANAN,PERKOTAAN,13303.0,530836.0,1877999.9999999998,280361.0,2015,8
RIAU,MAKANAN,PERKOTAAN,13303.0,530836.0,1877999.9999999998,288956.0,2015,8
RIAU,MAKANAN,PERKOTAAN,15506.0,599303.0,2095000.0,292026.0,2016,8
RIAU,MAKANAN,PERKOTAAN,15506.0,599303.0,2095000.0,301570.0,2016,8
RIAU,MAKANAN,PERDESAAN,13303.0,472756.0,1877999.9999999998,302422.0,2015,0
RIAU,MAKANAN,PERDESAAN,13303.0,472756.0,1877999.9999999998,318195.0,2015,0
RIAU,MAKANAN,PERDESAAN,15506.0,529182.0,2095000.0,326262.0,2016,0
RIAU,MAKANAN,PERDESAAN,15506.0,529182.0,2095000.0,333174.0,2016,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,13303.0,495322.0,1877999.9999999998,293851.0,2015,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,13303.0,495322.0,1877999.9999999998,306835.0,2015,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,15506.0,556747.0,2095000.0,312352.0,2016,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,15506.0,556747.0,2095000.0,321762.0,2016,5
RIAU,MAKANAN,PERKOTAAN,15182.0,643136.0,2266722.0,318174.0,2017,8
RIAU,MAKANAN,PERKOTAAN,15182.0,643136.0,2266722.0,327480.0,2017,8
RIAU,MAKANAN,PERKOTAAN,15613.0,644936.9999999999,2464154.0,342425.0,2018,8
RIAU,MAKANAN,PERKOTAAN,15613.0,644936.9999999999,2464154.0,350004.0,2018,8
RIAU,MAKANAN,PERDESAAN,15182.0,577172.0,2266722.0,346208.0,2017,0
RIAU,MAKANAN,PERDESAAN,15182.0,577172.0,2266722.0,350965.0,2017,0
RIAU,MAKANAN,PERDESAAN,15613.0,569382.0,2464154.0,357685.0,2018,0
RIAU,MAKANAN,PERDESAAN,15613.0,569382.0,2464154.0,358620.0,2018,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,15182.0,603401.0,2266722.0,335922.0,2017,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,15182.0,603401.0,2266722.0,342348.0,2017,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,15613.0,599873.0,2464154.0,351845.0,2018,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,15613.0,599873.0,2464154.0,355411.0,2018,5
RIAU,MAKANAN,PERKOTAAN,16269.999999999998,680685.0000000001,2662026.0,361135.0,2019,8
RIAU,MAKANAN,PERKOTAAN,16269.999999999998,680685.0000000001,2662026.0,383444.0,2019,8
RIAU,MAKANAN,PERKOTAAN,18411.0,744846.0,2888564.0,400297.0,2020,8
RIAU,MAKANAN,PERKOTAAN,18411.0,744846.0,2888564.0,401965.0,2020,8
RIAU,MAKANAN,PERDESAAN,16269.999999999998,581820.0,2662026.0,368149.0,2019,0
RIAU,MAKANAN,PERDESAAN,16269.999999999998,581820.0,2662026.0,381046.0,2019,0
RIAU,MAKANAN,PERDESAAN,18411.0,616148.0,2888564.0,394776.0,2020,0
RIAU,MAKANAN,PERDESAAN,18411.0,616148.0,2888564.0,396647.0,2020,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,16269.999999999998,621747.0,2662026.0,365515.0,2019,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,16269.999999999998,621747.0,2662026.0,381904.0,2019,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,18411.0,668073.0,2888564.0,396883.0,2020,5
RIAU,MAKANAN,PERDESAANPERKOTAAN,18411.0,668073.0,2888564.0,398654.0,2020,5
RIAU,MAKANAN,PERKOTAAN,19144.0,714406.0000000001,2888564.0,419858.0,2021,8
RIAU,MAKANAN,PERKOTAAN,19144.0,714406.0000000001,2888564.0,432553.99999999994,2021,8
RIAU,MAKANAN,PERKOTAAN,18626.0,794813.0000000001,2938564.0,450681.0,2022,8
RIAU,MAKANAN,PERKOTAAN,18626.0,794813.0000000001,2938564.0,486129.99999999994,2022,8
RIAU,MAKANAN,PERDESAAN,19144.0,643925.0,2888564.0,409818.0,2021,0
RIAU,MAKANAN,PERDESAAN,19144.0,643925.0,2888564.0,423953.0,2021,0
RIAU,MAKANAN,PERDESAAN,18626.0,687965.0,2938564.0,435905.0,2022,0
RIAU,MAKANAN,PERDESAAN,18626.0,687965.0,2938564.0,468911.0,2022,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,19144.0,672142.0000000001,2888564.0,413593.0,2021,5
